name,address,type,algebra_pool,new_symbol,new_type,gauges,fee_ca,bribe_ca,new_name
aHAY-WBNB 0F68,0x9E1101C2FA1e5aFC8a06364F4E6bf5f672C30F68,CL,0xBF121d987F9635ed6D2f7bB957FBbe163bDEA0E0,lisUSD/BNB,Wide,0x6585Fb1E525d8590788b0E54eea10C4B8E7E53d1,0xf29636F43b763768cefd70eB82431da8E4a80948,0x1b30Bdd5b4eC6e9Ecf3A6f1595Ed21B994a0b214,lisUSD/BNB - Wide
aBNBX-BTC 21B7,0x630eA7C98D797C8B9920B26ab3F335B26FC421B7,CL,0x1a0a28D2217503f29f5579C16D8783bd7B9C8C93,BNBx/BTCB,Wide,0x4D351d25A14c4aE54dA1CF60F5c9BD5f1De0cC8c,0x5bdc2385CE3dCA109CEcB56F3d50b030B9105a17,0xe10Eda3c9Bc3153B385D1dBF18ED08FeA4e3c0b7,BNBx/BTCB - Wide
aBNBX-ETH 2e3d,0x8da13B7289c579B363AFA40F9a5a8a264a042e3d,CL,0x6B32E9178a6670dc9b19a74FE5080C54ea5347C7,BNBx/ETH,Wide,0x7EF23f324bb489431aD2BFe8374303924F974766,0x696a9f81e349efF7FE63b9991004CD78AAf18606,0xBEaa0C9D47537c521A59cd1AeB9D11AA296F358B,BNBx/ETH - Wide
aFIL-ANKRBNB 356A,0x6B3CE487884a1FC90B8a970c4E739CF14ba6356A,CL,0xE6A2a77cA6B6c51103FBCA83D3f171a920DF42B4,FIL/ankrBNB,Narrow,0xc470FD00f9FA81668DEFaC82e239d1869982a2c8,0xa0e04Dc23265fEfc2578AaDaAEB5E01edbbFA347,0x42e444383CF63c2bbFAD46142dccD16bA7618CBD,FIL/ankrBNB - Narrow
aEQB-FRXETH B098,0x2842dF7133C7078B96f3bfcedE5c0D615F21B098,CL,0xe6385768234224CF79d84c390E346d43bC812824,EQB/frxETH,Wide,0x5DB4Bb347Ce1AF7891547B293D9d641651d37cbB,0x9Ca5b862Ee53cb66e4BB3caAe9F27FC7d098FD40,0x8cd7429d4EdB8d1876fF9873D0aaA828819F0d70,EQB/frxETH - Wide
aFRXETH-RDNT a427,0x340fE1BFddA7aBdfC3580081066b00202618a427,CL,0x403e786B4168eC718E2e6cB4FA874aaDE73D54f0,frxETH/RDNT,Wide,0x25157f7e5B6C0A81bEB288B28635D1860D110F3A,0xd37dD3C2710a179c511e3089f09d294067167A88,0x2dEA6a1e9745A3312A6777C7a947D77d4310433e,frxETH/RDNT - Wide
aFRXETH-WBNB 9cfd,0xdA1B385acc8028647564ae27CaB9AF7B60C69cfd,CL,0x6eb8A743723216a0De043c554c85E447B0D59E2e,frxETH/BNB,Narrow,0xCc289Bb3B17fff955A51253a633f13F7D4e9D62F,0x84799d7b184460aA9E7eF232161F35C6d7Ac15ee,0x996fC780DD3Af31E00B23069d15CF86Bf6c9dc61,frxETH/BNB - Narrow
aFRXETH-RDNT cC00,0x5c11E97BC720e5c61afaa991f839dC6fDAa6cC00,CL,0x403e786B4168eC718E2e6cB4FA874aaDE73D54f0,frxETH/RDNT,Narrow,0x03E52A9185DA5336109B2DE493E5652b15cd8C3e,0xf3dE05790282660e201275A5d4f7083A883f6Bd4,0x6761D75621683f0a81cf75D0addD936F34AaA799,frxETH/RDNT - Narrow
aPNP-WBNB 07c3,0x6685136C03B7cde0d222506142aFeBAc38f907c3,CL,0x187784bC6812b056f4a54d84CDC98075F2d2eec6,PNP/BNB,Narrow,0xb573d8fcC627A7053CD992a0d5B90879916c7Ded,0xF14dF9DC8fB25274CcfFCf02e815F4c15fa0b85C,0xE1e5BE23EF9ca1246332cDe51E3FD4DE5b328A33,PNP/BNB - Narrow
aUSDT-USDV c409,0x87153DAF9C7C11A59f779422711F8538F93Ec409,CL,0x739e561786C920D025d57eD99be5D4EcA3458E3E,USDT/USDV,CL_Stable,0x481065f229dE2f35dC597aB3214a2CEdB7EAebf8,0x94E60b792fD21FAb17104553B57c4a9270c47363,0xbBd545935b9A98F5F48Fbe0371Fb788fAEB46A2d,USDT/USDV - CL_Stable
aOATH-ERN 2F85,0x577f0bdBDBE23635c39121B8575F413B69f82F85,CL,0xDF5751BBEf0241878852253F8541A02c3Cbc2dd1,OATH/ERN,Narrow,0x1fd0ed809e3C16f0A8a8Bd658B64D4C1213F38a6,0x893a441b678Bf3345B0B6368b38Ff9a230Ffaa4C,0xd30327eeaC165cE1e393e4b081cA03bd5Cb95e4F,OATH/ERN - Narrow
aWBNB-XVS eE7D,0xBDBEB09a06dbD397157CEdC306920c20d05AeE7D,CL,0x06DC242B1987B46C1E8dD44D1cB203139cf09EDF,BNB/XVS,Narrow,0x8d5a2d95E74FE0f82c55f69Ee703022fbeCdBb1e,0xc3496F49c17A7163a4Acf0B75D782E5906D58381,0xE6FBD7fb599AEd75365EBB93ffeDfc798Fc80655,BNB/XVS - Narrow
aOATH-ERN 75df,0x6271ABBc42d8D86b95e22C12836BF2A688a275df,CL,0xDF5751BBEf0241878852253F8541A02c3Cbc2dd1,OATH/ERN,Wide,0xa5CF680f01d9ae345af94aAd0104E2ac4Efe5e3E,0x5600c0C326acf52752F8280017E3B4FbE0bbA20e,0xb4fCBf069373bde9f42809AB3373A4e33147092E,OATH/ERN - Wide
astERN-ERN d9F9,0x953c96a9E1568aF1aF25097BE056b622acb0d9F9,CL,0xcB2B3d8239759b4ad1dFe6392Bc39DEe4F23303B,stERN/ERN,Correlated,0xba1C3525145f1cAb6f702a2E8C4317c9CE224fd6,0x3b1bD95fB8BE9E5E26B4BFe7e5aF6b099F14D4B8,0xd06492A4dBa8028B8b63bc7c37E2618fe93b9aa1,stERN/ERN - Correlated
aUSDT-PLAY 5430,0x581814149fFCBa0e3c96d63700920f391b335430,CL,0xa7aBA8136C5758B47312233C684547B651FCF775,USDT/PLAY,Wide,0xEa17dBe7a4141B380a016bac87850f8Bc2Db09f9,0x2535A184a6b9Ff95440ec831b1D85FEFe30a8A37,0xE33D0154606B3Ca5259d9B941Ff50c06eF3BbCE6,USDT/PLAY - Wide
aETH-USDV 9FEf,0x9F460bd8355676523D3f0031395f26c64B209FEf,CL,0xBf5E6e3c88C88cF6b17327f57a61A3A997f13a3b,ETH/USDV,Narrow,0x7F561f51B7bD30196d6DDa957df33185adDE2e8d,0xeD18221b8BDbCe547c127A95298f60f1dA286c97,0xE82791B2D4382A06bb9b3DA77dc77D986b8088fC,ETH/USDV - Narrow
aWEETH-ETH 0D39,0xc2c05763Ea35c4db63C49631206F07215d6d0D39,CL,0xC0e1C9Fec0d8888039095DA014382D027F27069D,weETH/ETH,Correlated,0x98C6F030F1B58edD1037b32348307E4667559a40,0xbde2aCC9216FCEA18668C66951d03756Ea2f918A,0xDA8259b396303F9a7C31516Ef888e9D8e129B4b4,weETH/ETH - Correlated
IV-6-THE BA13,0x137Df93A0c22b863C1B335d1b8d389Ea3895BA13,CL,0x44aA475eD44ddA30F4fB81a0eEC7C44aed01c7c0,BNB/ABOND,ICHI,0x44eDA8E261b0ca1f6c137EC571Ad1428001418F4,0x5faA9eE5d693699C21AEB53F6Ce88631C52E9A6e,0x78ba42a4f4c73677873eC4abDCb623E2BCb536c7,BNB/ABOND - ICHI
aDAO-ankrBNB 9b0F,0x00A9980990a86505A03e92194849B596e7A99b0F,CL,0x11C92deD470A50C96d2e5EFfEdc890cd4bd2502e,DAO/ankrBNB,Narrow,0x35384cdd9F8C108bCB2DB21da461C7eB62a999b4,0x3E4C147fe9178b8cDFF27151b957Ed1B6ea9e1A5,0x83242D357B61A78987f49a82Ca1A36B98FAA69A7,DAO/ankrBNB - Narrow
aSnBNB-WBNB 6708,0x3685502Ea3EA4175FB5cBB5344F74D2138A96708,CL,0xa07BBF09B48e8d219774ac9B92622F5260a9c9f4,slisBNB/BNB,Correlated,0x7Db93DC92ecA0c59c530A0c4bCD26a7bf363d5D1,0xf41Eb3296E67D0bd8E44a626734b0a73932fB1Fc,0xD546A06e8401A78C5273e66FAC3D790Bf04514cE,slisBNB/BNB - Correlated
aAITECH-WBNB E8d7,0x21ff674B79C2d0382c6A387E1c5f7936f826E8d7,CL,0x0485f8cDC8C15BDF180D1Ded90C3ce1275dEaa20,AITECH/BNB,Wide,0xB4532Ba8232507C46a2AcDd9084d15a125C45cf0,0x18b369186c80FA69cE4654e86F0250ff69B4fEc9,0x965eEeF35C5cF876e26C7C3421b5Feb31f32dfD0,AITECH/BNB - Wide
aankrBNB-DUSD 87b1,0x5C5cD850C6F2280286d58eE1ae03FA90a1a587b1,CL,0xf96269E2af44e45f53cE8BBa9a280E3db7e54d62,ankrBNB/DUSD,Wide,0xa447cD0c7bf89FE39c9e1b9aE2fD6bc5bDf9FD93,0xcAFFb7AF905651C438700eFef770e4AE1851f434,0x6f1a058a133Af5C2E9b4a9B4c7FbD4E61b907A27,ankrBNB/DUSD - Wide
aUSDT-TON 80F2,0xdC6f26E5f8A7ea128a8A06Ce07681b3CdE5280F2,CL,0xD6f0Ba7eC72Ff3974B02c18ED1fC33Da77434d41,USDT/TON,Narrow,0x37A1e481d104A56d84aad0520a0AdDa5457BE5D5,0xAEeEF78935E9c7086517331f3196B6a5573f2df3,0x8D916Ff1c602eDb09bb72207456DA4c70A7D6659,USDT/TON - Narrow
aWBNB-ERN 67D3,0x6348EDa687b6fC4238cdfAa6Ca36Bb6196D867D3,CL,0xc609daA86FF43F34Eef52C468CbC4934eF8D2502,BNB/ERN,Narrow,0x28cE8858515AB64Ba595AA7481A897D82f999949,0x526D6a562EC0cfcC5261AD00d6EB86Faf7fEc014,0xf300e556Df383c68B3c7E344f105D93CE19025D2,BNB/ERN - Narrow
aDAO-ankrBNB 0fB0,0xB8B0Ba96dAeDBd14119794893742D8E67bCF0fB0,CL,0x11C92deD470A50C96d2e5EFfEdc890cd4bd2502e,DAO/ankrBNB,Wide,0xBcE8EE68F5C3bb7972Dd2EcC505eC5D690D092b9,0x727e206fd1E96ECE67c6a820eAe22601c99c259A,0x14Cf2e3D1E0582966262376378B2DDC9a562B4Cd,DAO/ankrBNB - Wide
aAITECH-WBNB 27B6,0xf10C20aec3565A41fFB7a065c4f005E7043727B6,CL,0x0485f8cDC8C15BDF180D1Ded90C3ce1275dEaa20,AITECH/BNB,Narrow,0xBE3170020E2d11fA417BC94163449A13981DF61B,0xfE2797d5CD1F96Edb12e13c2812BD05C88FDe212,0xbe79FF235852e19C9Dec95c89FbA7A879bcc147F,AITECH/BNB - Narrow
aUSDT-PLAY B74d,0x08E6CBB9fa3A0743b53441e4ed124759ACa8B74d,CL,0xa7aBA8136C5758B47312233C684547B651FCF775,USDT/PLAY,Narrow,0x59F9D6a17D2B7af7CEdE5a323e6CEbdFE4844948,0x363ef25CA54D93B837aCD8696A776051e7540c75,0x075aEE6c1a3E4bCf7414e5EfCe405404E9B4c117,USDT/PLAY - Narrow
aUSDT-AST 11a9,0x1164191754F726edB85466F84aE5f14f43C111a9,CL,0x35f0C646a85675F31CfCd1E04D955Cd2CE93E3C7,USDT/AST,Wide,0x12c497B1787B19A7821E6176498448ad18b6e857,0xc789B8f16862c9972dbCB1f9a367e78Cd38DaBf9,0xF9336974C91d414cee1A1008CEcBf659C4A47172,USDT/AST - Wide
aETH-FRAX 1070,0xa553AB1423b8D416a4a8405EA6815eFF881e1070,CL,0x82437aFe50B21d6910498706Dd4Fc7b6567e03eb,ETH/FRAX,Narrow,0x9fBE4E2969C397c8139474ad8Ec501f2106b7f59,0x1d4c1E64BE0d36C25cD10Cdf426a203A6d9C596f,0xDdcC2e3470acaF7ae9851F7Fa463b16E95669C00,ETH/FRAX - Narrow
IV-10-THE e1BD,0xEf8C57c33Db63CC16a893640504E319eadBce1BD,CL,0x2a8E116756C79dA4205eb8252ffc4a5Cd667B0C1,frxETH/ETH,ICHI,0x7c6BA312216bFfDB590d0706eb069282fe24810F,0xd7aa6dd22606A9bc80AE6fA1A5b7A97F7fCcaefc,0x955153d0Ba6286F487717395c63064cEe5E9F483,frxETH/ETH - ICHI
aankrBNB-DUSD b1f9,0x1F6c58bca82aD5B3750EC516B0Fb8be71DCbb1f9,CL,0xf96269E2af44e45f53cE8BBa9a280E3db7e54d62,ankrBNB/DUSD,Narrow,0x3a8720114B0697C1Cf1aD63030D5744edf7c92E8,0xE0766670a490D53d01B02D7d516184d760a979fA,0xc38235CB3Fee15AE8142515eE55eCE2B6d86F626,ankrBNB/DUSD - Narrow
aUSDT-AST 3459,0xfc094f2EACb5881aB339e445C40dedF8B0Ea3459,CL,0x35f0C646a85675F31CfCd1E04D955Cd2CE93E3C7,USDT/AST,Narrow,0x872BE619b756fF447541873CA25876c587C3767C,0x19568cA2F0e97413c0900EF93bF4a69dB2bFc576,0xb8096307c6BBAbE791795E66b5D1130f87B53537,USDT/AST - Narrow
aUSDT-TON 8ad0,0x325D67b8eccCb53C1164Eb9FfF96676487C38ad0,CL,0xD6f0Ba7eC72Ff3974B02c18ED1fC33Da77434d41,USDT/TON,Wide,0xCBeA28DA0420B6B4365ea51E84D0C4fdB72174Dd,0x5Db9841F601AabC37f19ae667Cb08dCBB31fCaCB,0xC77EA64E26724C160642681bbb560eb5157bC070,USDT/TON - Wide
aBTCB-FRAX 3CAE,0xC66A9AEe68a43601Ce07614e2529D8F6B68E3CAE,CL,0xA4CF2A122e22BDDAEe91d9f3F086B07dCE5cf805,BTCB/FRAX,Narrow,0x69a490A8Bca14FF4738004a407D0412ADF43728a,0x42D995B1099BA51583571985167864A7dFbD6472,0x0766B210de5130A61BE1f8D7E089C4Ad28dddabC,BTCB/FRAX - Narrow
aORBS-WBNB bA1A,0x34a021758a137bA168Ed6D627e0c2b9b7FEEbA1A,CL,0x130348553b3dEA5d65767Dc390eFF257F9a9181d,ORBS/BNB,Narrow,0xF1639EcB3A78335B5BE9E68E4A2D03E74f850Bef,0x151A84bBD647D97B5ABd1C9c8B10CeF199d6a1CA,0xdB2871E900bb7c48d76d4CE3D0e13F9273787fB5,ORBS/BNB - Narrow
IV-5-THE 740b,0x219E0C098c0DC0e220c292188C701C347D33740b,CL,0x0d305d7227151D3A480abc68A4EC3d40d3788CcB,USDT/XCAD,ICHI,0x01A4Fa4879f970b747643Bf70812737ebaFA6292,0x3c3E386d6508D1551067fB49AD2836C4661AeE28,0xA638cb497ECA7E002B0cbCBd39749201A3db3558,USDT/XCAD - ICHI
aETH-BTCB fc90,0xdB39454a85f2a2F4B100B73D89FCB36c12B9fc90,CL,0x1F9B1A3DdeDBf47b96C65F29c0586b678DE2623b,ETH/BTCB,Narrow,0x8280735A413640C6A4D5F72aD5C954c21d6B9870,0x60D869f9E50F94DfA8811755f3dA693514f6Bea4,0xaB61eB8499b306550C7Ba53881445A1982Cb4a37,ETH/BTCB - Narrow
IV-7-THE deb0,0x5D321dae19ceeDEA365Dbbf3D8a6521E4812deb0,CL,0xfceB85127b09Cc17F9A97a22C314D79B55f84F9f,USDT/ABOND,ICHI,0x3C0a94600963eB65Fc1C4a149422195CCe3099Dc,0xc9B689d99Bb683acE297237be2040e1a9188C6bC,0x4e149F91998E084127463d41BBe774B2009b6B49,USDT/ABOND - ICHI
IV-12-THE 2367,0x09C10bE51F518051de7ea3d4899e321AD9922367,CL,0x8929E532E551c82f5736aa18C78440691BC542D9,BNB/OATH,ICHI,0x589401A756b9b74E2e609e2cecC665366a242546,0x611066752359ADed1a0fB51882fd27221fff01Bb,0xdA08A7b1D1D85Afce21E65f6acB3FA1866523674,BNB/OATH - ICHI
IV-14-THE B802,0x593513098203Cb7474d4753604f36FB6c0D7B802,CL,0x8b8a362116f5F632B81e85e347846590bB4Be2A4,HBR/USDT,ICHI,0xfFe944F9403f7f8c3B679f5ABE2c7714894A7B03,0xBED3F7Ee0d30B05c9801C884a2E76D5dbc37b465,0x4E084464f0E2172EC937491AF33E7dfCF0B63734,HBR/USDT - ICHI
sAMM-USDC/BUSD,0x7e61c053527A7Af0c700aD9D2C8207E386273222,sAMM,,USDC/BUSD,Stable,0xB00894E7c895dDe3707e2C6FB6abe08156AC4231,0x6C7950EF8138b59BEd8774031597b695465Cb32A,0x38833fFe690914Be6325977ee40bE2Ce6D4F3F64,USDC/BUSD - Stable
IV-23-THE c02E,0x015Eb9B9cE3AB0ddacdab35880171B0078eDc02E,CL,0xD405b976Ac01023c9064024880999fC450A8668b,BNB/USDT,ICHI,0x38CF72812A09D58B1A64222A9B474C26138E4005,0xa04007D46F59a3A9c6adBeD8084382Ca06011a7f,0x520a779aa099C0511dD214da992f60cCB48d525e,BNB/USDT - ICHI
aETH-inwbETH Be13,0x1A8fC8272126b98c856aCD756A5E67D3568ABe13,CL,0x1833de7f417952f54d465Cf699f367bd94Cd0d59,ETH/InwbETH,Correlated,0x3d07A9A1832F68994e0320BC1B47fb89943545c6,0x0bfd69d6Fce7b7FB06028F6ee1b02F75EBf61cc6,0x947717BF0B65B3054A9b3B4dA77CE23cb95FbC2a,ETH/InwbETH - Correlated
IV-8-THE a082,0x5F82CF3A2E4e1Ec8b31C4eEbCB2815151509a082,CL,0x8929E532E551c82f5736aa18C78440691BC542D9,OATH/BNB,ICHI,0x4eF6b05Db739D723d6e51C4A1C0F2eEea868DADa,0x5a2Ac65cFC67e0f2EAeB5322322bC0c5d8F3A69A,0x9F977Fb379d0A6E6F08318742eA42993338C5f4F,OATH/BNB - ICHI
IV-13-THE Dbe6,0x60e0ca8B53741D7E29A757408Bd1d8B1Eaf6Dbe6,CL,0x8b8a362116f5F632B81e85e347846590bB4Be2A4,USDT/HBR,ICHI,0x6AEC3024508609Bd643edDDD3411cDED2496471b,0x110B46f405d933715079cd4624c8BDEB06E1b92F,0x0707e8e5e6165897ee9403Acb0c7C4B24Ae87ee8,USDT/HBR - ICHI
IV-18-THE 960e,0x534F164bdC5E31BBbFB32Bd48cd85047dA9F960e,CL,0x17661065fBc18e782A259Db2022bC23bC74Bd942,FIL/BNB,ICHI,0x6f7eA78567691efEC79096bdC52376425d913a20,0x81D8632bC25da8A40cE4d2fB807fd6285d45f1F8,0x5494869451E59e254c80b9803197e6f67Fbd005a,FIL/BNB - ICHI
sAMM-USDT/BUSD,0x6321B57b6fdc14924be480c54e93294617E672aB,sAMM,,USDT/BUSD,Stable,0xe998120c06f1C1dB80122399aEd2Fc5e49BcB51f,0x9B868AA830AAa61Eb92F0D6FF649938057f18Cc1,0x4398cFBAe6628171d47f5623e4f02F9419E097d8,USDT/BUSD - Stable
vAMM-ETH/CHAM,0x972291C293a2eE6c7397017a6412035976E4326C,vAMM,,ETH/CHAM,Volatile,0x7b2816258bb2B5F3EDFD3777E1EAAA84241a2e99,0x0EE9DF9f3Fd63f3a861C03E32B56C78372aD85D4,0x0541ca91B8a3125b4c1a1DD61A52f6DeCB2b1AB9,ETH/CHAM - Volatile
IV-9-THE 3fd0,0x92CE6311d4Df089591A0b438265667c452D23fd0,CL,0xc7db746EdD16bBdE9a75aa6114400709041dA561,BNB/ICHI,ICHI,0x434DA5fbb893Bc70fbd08D85992AcFF2933C1550,0x33C4E4451D5f95Bc3cf8B0ee3b9c438709A1245e,0xd9C8d32431eAe66d34Fb2104E8D24860Af2Ae203,BNB/ICHI - ICHI
IV-11-THE 2ff5,0x3f3B49CDaffe74f158Af9168c1a852DFd2A72ff5,CL,0xe1Ad12B9f713710a8FFF593eB1c6E5F82d3C0b3E,FRAX/USDC,ICHI,0x8946C1AAfDC2fd3A2C089420e7D06B0D277658dc,0x99A099fD1849Ca6654fBDDC518A085Ac5C9A947F,0x04f670859D42e3849b95749710F6CbAeee09FFFe,FRAX/USDC - ICHI
IV-16-THE D6c9,0x07244d1b405FE2Bce8FAe4195A1b762df106D6c9,CL,0xBFeF6077508c8e1Fdf9CEA269F646FA37650FbA5,TON/ICHI,ICHI,0xF09e11655FF638C524A9F3141825D4692B122534,0x3E2d6d28FC7AD1906757A72c20EB13FA248E9A17,0x799446FdF549306c7EA05d5cDC00Ae50A951f569,TON/ICHI - ICHI
IV-21-THE 7f08,0x629dFc05Be606e773B1830d2616FA627C0d07f08,CL,0x1123E75b71019962CD4d21b0F3018a6412eDb63C,BNB/ETH,ICHI,0x80BaE01b2fA04F54E574397a9E4A97E88b31f1a4,0x9c66968A4d920565c072c00259B3b011FAB2C446,0x744C6d661f3e15dD00cE4Ee9E16c7F4cC28b07a4,BNB/ETH - ICHI
IV-26-THE 2c1f,0xb38Eb6303563F20887834A5466EF7F1d4D7a2c1f,CL,0x44aA475eD44ddA30F4fB81a0eEC7C44aed01c7c0,ABOND/BNB,ICHI,0x90f6Da3ad58FF3A30A1f5e6F632590905A46A7b4,0x9BCF16021ABc92fA1743B588C4BAA51136df4ABd,0x312F6bD38f29775d43e0aCB705bB61e88aFFcB59,ABOND/BNB - ICHI
IV-32-THE 3357,0x7cdE74581Bc997A84f8EB831f7fCe92c0f593357,CL,0xf6814792050cCD1c603d8a95468d6D9587eCBDAF,WBNB/FTM,ICHI,0x86F4EC2FEb20aB5E5c1eb48327e0f07A6C1d8F19,0x2e9e5D1C1C3Bf57B010Bb1dC1AE5D285Ea41171f,0xFD88CDF99d0f05566ddf32AB0DD294d74dDf9040,WBNB/FTM - ICHI
vAMM-WBNB/BUSD,0x483653bcF3a10d9a1c334CE16a19471a614F4385,vAMM,,BNB/BUSD,Volatile,0x857A9531d8C1b47495336baC40FF86C0c7467b4A,0x92B1a90121077DFfc0f867d9A7146D2180341f52,0x9Bc9C3f9c5a7b51F0D3E95B3C9D55Bff5750215d,BNB/BUSD - Volatile
vAMM-ETH/WBNB,0x1d168C5b5DEa1c6dA0E9FD9bf4B7607e4e9D8EeC,vAMM,,ETH/BNB,Volatile,0xF210937f7D4bDD700CbfEd977451C5602EcE2342,0xC001b658db7013C0F5368D43F9a40aeAE03aB1F2,0xdd372600C9AaC0b7cB7ecb2055087A2531C30664,ETH/BNB - Volatile
vAMM-BUSD/THE,0x34B897289fcCb43c048b2Cea6405e840a129E021,vAMM,,BUSD/THE,Volatile,0xc04CA17B1c96C73E32DCb7cD0A1BA69cbed5bC67,0x4271A694A87AA785A48e380C405d44B966E59073,0xaAfCA39c36AcFDae99fE1EBddc767A4Bffe237a3,BUSD/THE - Volatile
IV-15-THE d198,0xCE71693a998D7cE11714A6B80f8De90C994ad198,CL,0x7cEfCEa15158Df116534C75F2f677d4D1f077028,eTHENA/BNB,ICHI,0x00C3c3370c56131791965Eb894904a1534123158,0xbEfA4a2d52bC5cf7Bb633f311Fba6429A6Aa10A4,0x5418f6829b2fA7Fb8A7F7E8d6783fb554FbE6666,eTHENA/BNB - ICHI
vAMM-BTCB/WBNB,0xD328D129E46f9B978416599913102e8CD64593F3,vAMM,,BTCB/BNB,Volatile,0x9709c91aFEe40EA3D0983d00b780cCA07F9de2D0,0x66CC7C708C10008D6Be580157D35A3c22E92ab6D,0x4D395Fd599cFE2b8f12A9DdEe1CBd935aDf51ac3,BTCB/BNB - Volatile
vAMM-WBNB/THE,0x63Db6ba9E512186C2FAaDaCEF342FB4A40dc577c,vAMM,,BNB/THE,Volatile,0x9206fF0db7a937976f08527bb8110a249fE80a2E,0x791c9b7c96EF4F781C001985e0357664E2eBE80F,0x746905dfC1eFfB91ddc909695F52Eb308aAAAe4f,BNB/THE - Volatile
sAMM-DEI/BUSD,0x06589AbD54582783142E3D1165722e7e10483De0,sAMM,,DEI/BUSD,Stable,0x4d22DD55A9f4E5de12523e1B7f594CF57605ED31,0xec31916f359c141BA859851569b5E7De4fC02E0f,0xB41adC9e7948435494445CF1c9c5A2675CaBDE56,DEI/BUSD - Stable
DEShare E25c,0x9855cd520171A2af7F13806877CA220956b2E25c,CL,0x52ddB7BD7CA73a20b6334cC08fCACa9906992a15,XRP/BNB,DefiEdge,0x6a19Bf598Cd991987AE4a70f2F017bbC502Be1C3,0x35b99074D904dA8eaa48ae228d1D736fAA38e6d4,0x1d78F2721b776FD84CA663Fa424508d35a735461,XRP/BNB - DefiEdge
vAMM-IDIA/BUSD,0x3c552e8aC4473222e3d794ADecFA432Eace85929,vAMM,,IDIA/BUSD,Volatile,0x19aBE34435054AB0d92A281bbb54d15dA3e1c7B7,0x45E958a174feCd293d5D7939eAacfE9E351Aa6b8,0x7548B58f27107AC7Cf5FD992BC76ac857Cb16fC6,IDIA/BUSD - Volatile
vAMM-WBNB/DEUS,0xC8Da40f8A354530F04CE2dDe98Ebc2960a9eA449,vAMM,,BNB/DEUS,Volatile,0x586cF0Ce829e39c3B37944E183D2DFB280191b50,0x1dD170a9Dfa4BAD55FF0F8D0CEa8dc53Cd61BD6a,0xdCcC5d7cA8f8145863AFf6CB0f67609Ef77332E8,BNB/DEUS - Volatile
vAMM-USDT/WBNB,0x6BE6A437A1172e6C220246eCB3A92a45AF9f0Cbc,vAMM,,USDT/BNB,Volatile,0x11D54604F7BAe940D6CA106539B2986c36DaBe5E,0x070022E35f22F9DF8eBb1DAD9C169D5e0C16873D,0xD1Dd663851d8BB1D16602de04f0a337FA947660C,USDT/BNB - Volatile
DEShare 3E21,0x8c8bE091D9dA385F4f225FA727f6d04460693E21,CL,0x117e96887B20D4Db40dF85fA2b7302cA0D63C5e3,BNB/UNI,DefiEdge,0xf83284E0c00B510B7b7548B6A05f30c7Bd10c2AC,0x3d7A960CC1c1F5EA50D8eCEC2cFdAF74c90462Ee,0x76F7d3b4a19B97423A5474C9Cf274CdB82054b10,BNB/UNI - DefiEdge
sAMM-HAY/BUSD,0x93B32a8dfE10e9196403dd111974E325219aec24,sAMM,,lisUSD/BUSD,Stable,0x5f8a3d4ad41352A8145DDe8dC0aA3159C7B7649D,0x1669DedE34c2CeEba9065A5783D74C543C6518C9,0x833514f90292318398ECF61564DD87059351f978,lisUSD/BUSD - Stable
vAMM-WBNB/stkBNB,0x2B3510f57365aA17bFF8E6360EA67C136175dC6D,vAMM,,BNB/stkBNB,Volatile,0xd836D06De65fECbA04d9a9c06544D1FF948b0EDB,0xbB405a82C59D26Fa5021337f6D87Da30A9a1084e,0xebC41af7A2E93899924aB75D7999F87a068DC8BE,BNB/stkBNB - Volatile
vAMM-FITFI/BUSD,0xcAe2C0d6937671490D3bcE4C21d57fF313f407Eb,vAMM,,FITFI/BUSD,Volatile,0xc33488a5d71762624141D458726A3Fc5233cf0FA,0xb8434B4481106b7eA6Ffa88D6Bcd2AbC89683493,0xd8d5b968DE0416Cc4F6430C82418141C7ab63C53,FITFI/BUSD - Volatile
sAMM-FRAX/BUSD,0x7fCfE6b06C1F6AAd14884bA24A7f315C1c0C2cEf,sAMM,,FRAX/BUSD,Stable,0x7A8A0607F1C4cE060e7308BAf650264fdc6473D7,0x591d86d66078CB1250fD6a5Eb36ceb07d6c197Eb,0x57Ee61da3A075973Eb2Bd0286b946c9cE5e506f8,FRAX/BUSD - Stable
DEShare a32e,0xA869C09Fd847b7934CA9EA7aAE08475a5B03a32e,CL,0xfF4840a06708E53b620E2670295265029fA72a78,DOGE/BNB,DefiEdge,0xD559EB9bA19bE03634E54DfC30D025FD22467cbf,0xc7358F79a71F2687d4b4D9ddbC9D8e8B591D6314,0x7992f6d9a4b63B70720312644B1cB2EC93fa2DCe,DOGE/BNB - DefiEdge
vAMM-GHNY/WBNB,0xA97E46DC17e2b678e5f049A2670fAe000b57F05E,vAMM,,GHNY/BNB,Volatile,0xe1aD94646E9866d48cca59080535eF782d03B4af,0xAA9C6d5b6769FCB017411d0B1247Bf55Bf954983,0x2946813Ce1BBd13C1cD26C9ACF22f5dED73794A9,GHNY/BNB - Volatile
vAMM-TAROT/WBNB,0xB2604B72b3Aa4aF8d0419c736de2D261b40ec755,vAMM,,TAROT(old)/BNB,Volatile,0xA65BcdE0d453735f835470F4fD733CBFf96a403c,0x8ED9B2A0fd34980EcD08d0828884cd81af56D06b,0xef9B54e0C4129D4D32d9E4A16323322796694fC4,TAROT(old)/BNB - Volatile
